5877.661716 # # #
ttyUSB0             	5808.662403         	0                   	0.000827            
ttyUSB0             	5808.662403         	0                   	0.000076            
ttyUSB0             	5808.662403         	0                   	0.001453            
ttyUSB0             	5808.662403         	0                   	0.000057            
ttyUSB0             	5808.662403         	0                   	0.000141            
ttyUSB0             	5808.662403         	0                   	0.000057            
ttyUSB0             	5808.662403         	0                   	0.-00807            
ttyUSB0             	5808.662403         	0                   	0.000653            
ttyUSB0             	5808.662403         	0                   	0.000095            
ttyUSB0             	5808.662403         	0                   	0.000183            
ttyUSB0             	5808.662403         	0                   	0.000435            
ttyUSB0             	5808.662403         	0                   	0.000148            
ttyUSB0             	5808.662403         	0                   	0.000131            
ttyUSB0             	5808.662403         	0                   	0.002226            
ttyUSB0             	5808.662403         	0                   	0.001893            
ttyUSB0             	5808.662403         	0                   	0.000107            
ttyUSB0             	5808.662403         	0                   	0.000049            
ttyUSB0             	5808.662403         	0                   	0.000101            
ttyUSB0             	5808.662403         	0                   	0.001057            
ttyUSB0             	5808.662403         	0                   	0.000058            
ttyUSB0             	5808.662403         	0                   	0.000147            
ttyUSB0             	5808.662403         	0                   	0.000418            
ttyUSB0             	5808.662403         	0                   	0.000458            
ttyUSB0             	5808.662403         	0                   	0.001003            
ttyUSB0             	5808.662403         	0                   	0.000337            
ttyUSB0             	5808.662403         	0                   	0.000071            
ttyUSB0             	5808.662403         	0                   	0.000015            
ttyUSB0             	5808.662403         	0                   	0.000965            
ttyUSB0             	5808.662403         	0                   	0.000342            
ttyUSB0             	5808.662403         	0                   	0.-03623            
ttyUSB0             	5808.662403         	0                   	0.000485            
ttyUSB0             	5808.662403         	0                   	0.000322            
ttyUSB0             	5808.662403         	0                   	0.000219            
ttyUSB0             	5808.662403         	0                   	0.000738            
ttyUSB0             	5808.662403         	0                   	0.000248            
ttyUSB0             	5808.662403         	0                   	0.000720            
ttyUSB0             	5808.662403         	0                   	0.-00563            
ttyUSB0             	5808.662403         	0                   	0.-00166            
ttyUSB0             	5808.662403         	0                   	0.000000            
ttyUSB0             	5808.662403         	0                   	0.000447            
ttyUSB0             	5808.662403         	0                   	0.000000            
ttyUSB0             	5808.662403         	0                   	0.000349            
ttyUSB0             	5808.662403         	0                   	0.000186            
ttyUSB0             	5808.662403         	0                   	0.000000            
ttyUSB0             	5808.662403         	0                   	0.000011            
ttyUSB0             	5808.662403         	0                   	0.000019            
ttyUSB0             	5808.662403         	0                   	0.000102            
ttyUSB0             	5808.662403         	0                   	0.000028            
ttyUSB0             	5808.662403         	0                   	0.000018            
ttyUSB0             	5808.662403         	0                   	0.000524            
ttyUSB0             	5808.662403         	0                   	0.-00020            
ttyUSB0             	5808.662403         	0                   	0.000000            
ttyUSB0             	5808.662403         	0                   	0.000527            
ttyUSB0             	5808.662403         	0                   	0.000417            
ttyUSB0             	5808.662403         	0                   	0.000526            
ttyUSB0             	5808.662403         	0                   	0.003570            
ttyUSB0             	5808.662403         	0                   	0.000383            
ttyUSB0             	5808.662403         	0                   	0.000649            
ttyUSB0             	5808.662403         	0                   	0.000452            
ttyUSB0             	5808.662403         	0                   	0.-00635            
ttyUSB0             	5808.662403         	0                   	0.000062            
ttyUSB0             	5808.662403         	0                   	0.000378            
ttyUSB0             	5808.662403         	0                   	0.-00403            
ttyUSB0             	5808.662403         	0                   	0.000021            
ttyUSB0             	5808.662403         	0                   	0.000270            
ttyUSB0             	5808.662403         	0                   	0.-00314            
ttyUSB0             	5808.662403         	0                   	0.000000            
ttyUSB0             	5808.662403         	0                   	0.000593            
ttyUSB0             	5808.662403         	0                   	0.000525            
ttyUSB0             	5808.662403         	0                   	0.000273            
ttyUSB0             	5808.662403         	0                   	0.-00028            
ttyUSB0             	5808.662403         	0                   	0.-00074            
ttyUSB0             	5808.662403         	0                   	0.000159            
ttyUSB0             	5808.662403         	0                   	0.000582            
ttyUSB0             	5808.662403         	0                   	0.000079            
ttyUSB0             	5808.662403         	0                   	0.000327            
ttyUSB0             	5808.662403         	0                   	0.002610            
ttyUSB0             	5808.662403         	0                   	0.000501            
ttyUSB0             	5808.662403         	0                   	0.000360            
ttyUSB0             	5808.662403         	0                   	0.000137            
ttyUSB0             	5808.662403         	0                   	0.000301            
ttyUSB0             	5808.662403         	0                   	0.-00062            
ttyUSB0             	5808.662403         	0                   	0.000685            
ttyUSB0             	5808.662403         	0                   	0.-00542            
ttyUSB0             	5808.662403         	0                   	0.000308            
ttyUSB0             	5808.662403         	0                   	0.000419            
ttyUSB0             	5808.662403         	0                   	0.001264            
ttyUSB0             	5808.662403         	0                   	0.000403            
ttyUSB0             	5808.662403         	0                   	0.000268            
ttyUSB0             	5808.662403         	0                   	0.000211            
ttyUSB0             	5808.662403         	0                   	0.-00086            
ttyUSB0             	5808.662403         	0                   	0.000254            
ttyUSB0             	5808.662403         	0                   	0.-00166            
ttyUSB0             	5808.662403         	0                   	0.000485            
ttyUSB0             	5808.662403         	0                   	0.000575            
ttyUSB0             	5808.662403         	0                   	0.000995            
ttyUSB0             	5808.662403         	0                   	0.000204            
ttyUSB0             	5808.662403         	0                   	0.-01358            
ttyUSB0             	5808.662403         	0                   	0.-00041            
ttyUSB0             	5808.662403         	0                   	0.000607            
ttyUSB0             	5808.662403         	0                   	0.000021            
ttyUSB0             	5808.662403         	0                   	0.000540            
ttyUSB0             	5808.662403         	0                   	0.000093            
ttyUSB0             	5808.662403         	0                   	0.000374            
ttyUSB0             	5808.662403         	0                   	0.000407            
ttyUSB0             	5808.662403         	0                   	0.-00731            
ttyUSB0             	5808.662403         	0                   	0.000018            
ttyUSB0             	5808.662403         	0                   	0.000369            
ttyUSB0             	5808.662403         	0                   	0.001163            
ttyUSB0             	5808.662403         	0                   	0.-01314            
ttyUSB0             	5808.662403         	0                   	0.001471            
ttyUSB0             	5808.662403         	0                   	0.-00298            
ttyUSB0             	5808.662403         	0                   	0.000426            
ttyUSB0             	5808.662403         	0                   	0.000000            
ttyUSB0             	5808.662403         	0                   	0.000490            
ttyUSB0             	5808.662403         	0                   	0.-00081            
ttyUSB0             	5808.662403         	0                   	0.-00005            
ttyUSB0             	5808.662403         	0                   	0.-00064            
ttyUSB0             	5808.662403         	0                   	0.-00073            
ttyUSB0             	5808.662403         	0                   	0.-00196            
ttyUSB0             	5808.662403         	0                   	0.-00203            
ttyUSB0             	5808.662403         	0                   	0.-00272            
ttyUSB0             	5808.662403         	0                   	0.000308            
ttyUSB0             	5808.662403         	0                   	0.000374            
ttyUSB0             	5808.662403         	0                   	0.000018            
ttyUSB0             	5808.662403         	0                   	0.-00189            
ttyUSB0             	5808.662403         	0                   	0.000519            
ttyUSB0             	5808.662403         	0                   	0.000489            
ttyUSB0             	5808.662403         	0                   	0.000391            
ttyUSB0             	5808.662403         	0                   	0.002082            
ttyUSB0             	5808.662403         	0                   	0.000536            
ttyUSB0             	5808.662403         	0                   	0.-00078            
ttyUSB0             	5808.662403         	0                   	0.000299            
ttyUSB0             	5808.662403         	0                   	0.000208            
ttyUSB0             	5808.662403         	0                   	0.-03625            
ttyUSB0             	5808.662403         	0                   	0.000117            
ttyUSB0             	5808.662403         	0                   	0.000287            
ttyUSB0             	5808.662403         	0                   	0.000196            
ttyUSB0             	5808.662403         	0                   	0.000582            
ttyUSB0             	5808.662403         	0                   	0.002248            
ttyUSB0             	5808.662403         	0                   	0.001990            
ttyUSB0             	5808.662403         	0                   	0.000129            
ttyUSB0             	5808.662403         	0                   	0.000111            
ttyUSB0             	5808.662403         	0                   	0.000084            
ttyUSB0             	5808.662403         	0                   	0.000104            
ttyUSB0             	5808.662403         	0                   	0.000410            
ttyUSB0             	5808.662403         	0                   	0.000030            
ttyUSB0             	5808.662403         	0                   	0.000495            
ttyUSB0             	5808.662403         	0                   	0.-00106            
ttyUSB0             	5808.662403         	0                   	0.000279            
ttyUSB0             	5808.662403         	0                   	0.000000            
ttyUSB0             	5808.662403         	0                   	0.000819            
ttyUSB0             	5808.662403         	0                   	0.-03578            
ttyUSB0             	5808.662403         	0                   	0.-03400            
ttyUSB0             	5808.662403         	0                   	0.000561            
ttyUSB0             	5808.662403         	0                   	0.000294            
ttyUSB0             	5808.662403         	0                   	0.000053            
ttyUSB0             	5808.662403         	0                   	0.-00180            
ttyUSB0             	5808.662403         	0                   	0.000431            
ttyUSB0             	5808.662403         	0                   	0.000605            
ttyUSB0             	5808.662403         	0                   	0.-00040            
ttyUSB0             	5808.662403         	0                   	0.-00739            
ttyUSB0             	5808.662403         	0                   	0.000174            
ttyUSB0             	5808.662403         	0                   	0.000074            
ttyUSB0             	5808.662403         	0                   	0.-00961            
ttyUSB0             	5808.662403         	0                   	0.000832            
