24164.022938 # # #
ttyUSB0             	24151.802686        	0                   	0.000081            
ttyUSB0             	24151.802686        	0                   	0.-00182            
ttyUSB0             	24151.802686        	0                   	0.002179            
ttyUSB0             	24151.802686        	0                   	0.-00058            
ttyUSB0             	24151.802686        	0                   	0.005750            
ttyUSB0             	24151.802686        	0                   	0.-00029            
ttyUSB0             	24151.802686        	0                   	0.-00944            
ttyUSB0             	24151.802686        	0                   	0.003739            
ttyUSB0             	24151.802686        	0                   	0.000005            
ttyUSB0             	24151.802686        	0                   	0.000012            
ttyUSB0             	24151.802686        	0                   	0.000008            
ttyUSB0             	24151.802686        	0                   	0.000422            
ttyUSB0             	24151.802686        	0                   	0.000339            
